,Lat_drive,Lon_drive,Lat_Cell,Lon_Cell,Ant_Dirction,Cell,States
0,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
1,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
2,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
3,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
4,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
5,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
6,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
7,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
8,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
9,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
10,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
11,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
12,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
13,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
14,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
15,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
16,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
17,30.594834000000002,31.481635999999998,30.59452778,31.48416667,285,GD68543,Nearest
18,30.593854999999998,31.483634999999996,30.60378333,31.50318611,50,GD77455,serving cell is overshooting
19,30.593838,31.483665999999996,30.59452778,31.48416667,285,GD6854C,Nearest
20,30.593815000000003,31.483719,30.59452778,31.48416667,135,GD6854B,Nearest
21,30.5938,31.483767999999998,30.59452778,31.48416667,135,GD6854B,Nearest
22,30.593792999999998,31.483806,30.59452778,31.48416667,135,GD6854B,Nearest
23,30.59378,31.483871,30.59452778,31.48416667,135,GD6854B,Nearest
24,30.593777000000003,31.483989,30.59452778,31.48416667,135,GD6854B,Nearest
25,30.593732,31.484097,30.59452778,31.48416667,135,GD6854B,Nearest
26,30.593675,31.484149,30.59452778,31.48416667,135,GD6854B,Nearest
27,30.593615000000003,31.484209999999997,30.59452778,31.48416667,135,GD6854B,Nearest
28,30.593603,31.484246000000002,30.59202778,31.48355556,0,GD7358A,Nearest
29,30.593567999999998,31.484325,30.59202778,31.48355556,0,GD7358A,Nearest
30,30.593538,31.484429,30.59202778,31.48355556,0,GD7358A,Nearest
31,30.593456,31.48456,30.59452778,31.48416667,135.0,GD6854B,Blocked
32,30.593473,31.484683,30.59452778,31.48416667,135.0,GD6854B,Loaded
33,30.593403000000002,31.484741999999997,30.59452778,31.48416667,135.0,GD6854B,Blocked
34,30.593584999999997,31.484902,30.59452778,31.48416667,135.0,GD6854B,Blocked
35,30.593464,31.484887,30.59452778,31.48416667,135.0,GD6854B,Blocked
36,30.593353999999998,31.484918,30.59452778,31.48416667,135.0,GD6854B,Blocked
37,30.5933,31.485,30.59452778,31.48416667,135,GD6854B,Nearest
38,30.593237,31.48508,30.59452778,31.48416667,135,GD6854B,Nearest
39,30.593182000000002,31.485183000000003,30.59202778,31.48355556,0,GD7358A,Nearest
40,30.593131,31.485267999999998,30.59452778,31.48416667,135,GD6854B,Nearest
41,30.593097999999998,31.485352000000002,30.59452778,31.48416667,135,GD6854B,Nearest
42,30.593066999999998,31.485386,30.59452778,31.48416667,135,GD6854B,Nearest
43,30.592993,31.485445000000002,30.59452778,31.48416667,135,GD6854B,Nearest
44,30.592965999999997,31.485484000000003,30.59452778,31.48416667,135,GD6854B,Nearest
45,30.592934000000003,31.485563,30.59452778,31.48416667,135,GD6854B,Nearest
46,30.592903000000003,31.485584999999997,30.59452778,31.48416667,135,GD6854B,Nearest
47,30.592762,31.48565,30.59452778,31.48416667,135,GD6854B,Nearest
48,30.592762,31.485716999999998,30.59452778,31.48416667,135,GD6854B,Nearest
49,30.59276,31.485781,30.59452778,31.48416667,135,GD6854B,Nearest
50,30.592754,31.485807,30.59452778,31.48416667,135,GD6854B,Nearest
51,30.592756,31.485879999999998,30.59452778,31.48416667,135,GD6854B,Nearest
52,30.592746,31.485943,30.59452778,31.48416667,135,GD6854B,Nearest
53,30.592699,31.486032,30.59452778,31.48416667,135,GD6854B,Nearest
54,30.592703999999998,31.486101,30.59452778,31.48416667,135,GD6854B,Nearest
55,30.592739,31.486148999999997,30.59452778,31.48416667,135,GD6854B,Nearest
56,30.592683,31.486185,30.59452778,31.48416667,135,GD6854B,Nearest
57,30.592694,31.486202000000002,30.59977778,31.49097222,210,GD7654B,serving cell is overshooting
58,30.592668,31.486239,30.59977778,31.49097222,210,GD7654B,serving cell is overshooting
59,30.592606,31.486269,30.59977778,31.49097222,210,GD7654B,serving cell is overshooting
60,30.59255,31.486283,30.59977778,31.49097222,210,GD7654B,serving cell is overshooting
61,30.592534000000004,31.486315,30.59977778,31.49097222,210,GD7654B,serving cell is overshooting
62,30.592485999999997,31.486346,30.59977778,31.49097222,210,GD7654B,serving cell is overshooting
63,30.592495,31.486377,30.59977778,31.49097222,210,GD7654B,serving cell is overshooting
64,30.592484000000002,31.486390999999998,30.59977778,31.49097222,210,GD7654B,serving cell is overshooting
65,30.592487,31.486399,30.59202778,31.48355556,95,GD7358B,Nearest
66,30.592508000000002,31.486439,30.59202778,31.48355556,95,GD7358B,Nearest
67,30.59252,31.486464,30.59202778,31.48355556,95,GD7358B,Nearest
68,30.592522,31.486504999999998,30.59202778,31.48355556,95,GD7358B,Nearest
69,30.592513,31.486523,30.59202778,31.48355556,95,GD7358B,Nearest
70,30.592493,31.486551000000002,30.59202778,31.48355556,95,GD7358B,Nearest
71,30.592465999999998,31.486596000000002,30.59202778,31.48355556,95,GD7358B,Nearest
72,30.592444,31.486633,30.59202778,31.48355556,95,GD7358B,Nearest
73,30.592409000000004,31.486682000000002,30.59456644,31.49092721,200,GD3137B,Nearest
74,30.59239,31.486704,30.59202778,31.48355556,95.0,GD7358B,Loaded
75,30.592340999999998,31.486758000000002,30.59202778,31.48355556,95.0,GD7358B,Blocked
76,30.592297,31.486793,30.59456644,31.49092721,200,GD3137B,Nearest
77,30.592245000000002,31.486831,30.59202778,31.48355556,95.0,GD7358B,Loaded
78,30.592139000000003,31.486915000000003,30.59202778,31.48355556,95.0,GD7358B,Blocked
79,30.592114000000002,31.486943,30.59202778,31.48355556,95.0,GD7358B,Blocked
80,30.592062,31.487030999999998,30.59456644,31.49092721,200,GD3137B,Nearest
81,30.592033,31.487074,30.59202778,31.48355556,95.0,GD7358B,Nearest
82,30.591939,31.487284000000002,30.59202778,31.48355556,95.0,GD7358B,Nearest
83,30.591953000000004,31.487389,30.59202778,31.48355556,95.0,GD7358B,Blocked
84,30.591908,31.487407,30.59202778,31.48355556,95.0,GD7358B,Blocked
85,30.59188,31.487453000000002,30.59202778,31.48355556,95.0,GD7358B,Blocked
86,30.591826,31.487451,30.59456644,31.49092721,200,GD3137B,Nearest
87,30.591809,31.487486999999998,30.59202778,31.48355556,95,GD7358B,Nearest
88,30.59181,31.487493,30.59202778,31.48355556,95,GD7358B,Nearest
89,30.591784000000004,31.487506,30.59202778,31.48355556,95,GD7358B,Nearest
90,30.591758000000002,31.48752,30.59202778,31.48355556,95,GD7358B,Nearest
91,30.591759000000003,31.487552,30.59202778,31.48355556,95,GD7358B,Nearest
92,30.591109999999997,31.488509999999998,30.59456644,31.49092721,200,GD31376,Nearest
93,30.591084000000002,31.488501,30.59456644,31.49092721,200,GD31376,Nearest
94,30.591072999999998,31.488495,30.59456644,31.49092721,200,GD31376,Nearest
95,30.59106,31.488490999999996,30.59456644,31.49092721,200,GD31376,Nearest
96,30.59105,31.488526,30.58800316,31.49146843,330.0,G46027,Blocked
97,30.59105,31.488567,30.58800316,31.49146843,330.0,G46027,Blocked
98,30.591046999999996,31.488625,30.58800316,31.49146843,330.0,G46027,Blocked
99,30.591034999999998,31.4889,30.58800316,31.49146843,330.0,G46027,Blocked
100,30.590963000000002,31.488971000000003,30.58800316,31.49146843,330.0,G46027,Blocked
101,30.5909,31.488999,30.58800316,31.49146843,330.0,G46027,Blocked
102,30.59082,31.489045,30.58800316,31.49146843,330.0,G46027,Blocked
103,30.590739000000003,31.489086999999998,30.58800316,31.49146843,330.0,G46027,Blocked
104,30.590699,31.489139,30.58800316,31.49146843,330.0,G46027,Blocked
105,30.590670000000003,31.489227000000003,30.58800316,31.49146843,330.0,G46027,Blocked
106,30.590649,31.489269,30.58800316,31.49146843,330.0,G46027,Blocked
107,30.590635,31.489303000000003,30.58800316,31.49146843,330.0,G46027,Blocked
108,30.590614000000002,31.489348,30.58800316,31.49146843,330.0,G46027,Blocked
109,30.590549,31.489382,30.58800316,31.49146843,330.0,G46027,Blocked
110,30.590535,31.489435999999998,30.58800316,31.49146843,330.0,G46027,Blocked
111,30.590517,31.489484,30.58800316,31.49146843,330.0,G46027,Blocked
112,30.590473,31.489507,30.58800316,31.49146843,330.0,G46027,Blocked
113,30.590429999999998,31.489556,30.58800316,31.49146843,330.0,G46027,Blocked
114,30.590389000000002,31.489609,30.58800316,31.49146843,330.0,G46027,Blocked
115,30.590360999999998,31.489684999999998,30.58800316,31.49146843,330.0,G46027,Blocked
116,30.590338,31.489721999999997,30.58800316,31.49146843,330.0,G46027,Blocked
117,30.590313000000002,31.489793,30.58800316,31.49146843,330.0,G46027,Blocked
118,30.590283000000003,31.489890999999997,30.58800316,31.49146843,330.0,G46027,Blocked
119,30.590228000000003,31.489982,30.58800316,31.49146843,330.0,G46027,Blocked
120,30.590199,31.490046000000003,30.58800316,31.49146843,330.0,G46027,Blocked
121,30.590182000000002,31.490096,30.58800316,31.49146843,330.0,G46027,Blocked
122,30.590165999999996,31.490195,30.58800316,31.49146843,330.0,G46027,Blocked
123,30.590124,31.490253999999997,30.58800316,31.49146843,330.0,G46027,Blocked
124,30.590117,31.490323999999998,30.58800316,31.49146843,330.0,G46027,Blocked
125,30.590072999999997,31.490408000000002,30.58800316,31.49146843,330.0,G46027,Blocked
126,30.590063,31.490469,30.58800316,31.49146843,330.0,G46027,Blocked
127,30.59003,31.490564000000003,30.58800316,31.49146843,330.0,G46027,Blocked
128,30.589959000000004,31.490574,30.58800316,31.49146843,330.0,G46027,Blocked
129,30.589923,31.490610999999998,30.58800316,31.49146843,330.0,G46027,Blocked
130,30.589895000000002,31.490622,30.58800316,31.49146843,330.0,G46027,Blocked
131,30.589865999999997,31.490639,30.58800316,31.49146843,330.0,G46027,Blocked
132,30.589809999999996,31.490632,30.58800316,31.49146843,330.0,G46027,Blocked
133,30.589738,31.490645,30.58800316,31.49146843,330.0,G46027,Blocked
134,30.589713,31.490684,30.58800316,31.49146843,330.0,G46027,Blocked
135,30.589699,31.490768,30.58800316,31.49146843,330.0,G46027,Blocked
136,30.589641999999998,31.490736,30.58800316,31.49146843,330.0,G46027,Blocked
137,30.589603999999998,31.490772999999997,30.58800316,31.49146843,330.0,G46027,Blocked
138,30.589552,31.490837,30.58800316,31.49146843,90,G46025,Nearest
139,30.589592,31.490972999999997,30.58800316,31.49146843,90,G46025,Nearest
140,30.589602000000003,31.491059000000003,30.58800316,31.49146843,90,G46025,Nearest
141,30.589545,31.491064,30.58800316,31.49146843,90,G46025,Nearest
142,30.589603999999998,31.491196999999996,30.58800316,31.49146843,90,G46025,Nearest
143,30.589599,31.491243,30.58800316,31.49146843,90,G46025,Nearest
144,30.589571000000003,31.491307,30.58800316,31.49146843,90,G46025,Nearest
145,30.589523,31.491319,30.58800316,31.49146843,90,G46025,Nearest
146,30.589434999999998,31.491351,30.58800316,31.49146843,90,G46025,Nearest
147,30.589385999999998,31.491408000000003,30.58800316,31.49146843,90,G46025,Nearest
148,30.589352,31.491427,30.58800316,31.49146843,90,G46025,Nearest
149,30.589345,31.491509000000004,30.58800316,31.49146843,90,G46025,Nearest
150,30.58933,31.491559999999996,30.58800316,31.49146843,90,G46025,Nearest
151,30.589247999999998,31.491483000000002,30.58800316,31.49146843,90,G46025,Nearest
152,30.589266,31.491556,30.58800316,31.49146843,90,G46025,Nearest
153,30.589256,31.49157,30.58800316,31.49146843,90,G46025,Nearest
154,30.588696999999996,31.492438,30.58800316,31.49146843,270,G46026,Nearest
155,30.588655,31.492496999999997,30.591062,31.494571,270,G55567,Nearest
156,30.58863,31.492572999999997,30.591062,31.494571,270,G55567,Nearest
157,30.588583,31.492643,30.58800316,31.49146843,90.0,G46025,Blocked
158,30.588561,31.492722999999998,30.58800316,31.49146843,90.0,G46025,Blocked
159,30.588548,31.492814000000003,30.58800316,31.49146843,90.0,G46025,Blocked
160,30.588503000000003,31.492859000000003,30.58800316,31.49146843,90.0,G46025,Blocked
161,30.58848,31.49292,30.58800316,31.49146843,90.0,G46025,Blocked
162,30.588487,31.493013,30.58800316,31.49146843,90.0,G46025,Blocked
163,30.588592,31.493848,30.58800316,31.49146843,90.0,G46025,Blocked
164,30.588593,31.493839,30.58800316,31.49146843,90.0,G46025,Blocked
165,30.588593,31.493851,30.58800316,31.49146843,90.0,G46025,Blocked
166,30.588594,31.493853,30.58800316,31.49146843,90.0,G4602A,Blocked
167,30.588596000000003,31.493853,30.58800316,31.49146843,90.0,G4602A,Blocked
168,30.588596999999996,31.493857000000002,30.58800316,31.49146843,90.0,G4602A,Blocked
169,30.588594,31.493859999999998,30.58800316,31.49146843,90.0,G4602A,Blocked
170,30.588596000000003,31.493858000000003,30.58800316,31.49146843,90.0,G4602A,Blocked
171,30.588590999999997,31.493858000000003,30.58800316,31.49146843,90.0,G4602A,Blocked
172,30.588589000000002,31.493859999999998,30.58800316,31.49146843,90.0,G4602A,Blocked
173,30.588587,31.493865999999997,30.58800316,31.49146843,90.0,G4602A,Blocked
174,30.588587,31.493865000000003,30.58800316,31.49146843,90.0,G4602A,Blocked
175,30.588587,31.493864000000002,30.58800316,31.49146843,90.0,G4602A,Blocked
176,30.588587,31.493863300000005,30.58800316,31.49146843,90.0,G4602A,Blocked
177,30.588587,31.493862699999998,30.58800316,31.49146843,90.0,G4602A,Blocked
178,30.588587,31.493862,30.58800316,31.49146843,90.0,G4602A,Blocked
179,30.5885875,31.493861499999998,30.58800316,31.49146843,90.0,G4602A,Blocked
180,30.588588,31.493861,30.58800316,31.49146843,90.0,G4602A,Blocked
181,30.5885885,31.493860499999997,30.58800316,31.49146843,90.0,G4602A,Blocked
182,30.588589000000002,31.493859999999998,30.58800316,31.49146843,90.0,G4602A,Blocked
183,30.5885895,31.493859499999996,30.58800316,31.49146843,90.0,G4602A,Blocked
184,30.588590000000003,31.493859000000004,30.58800316,31.49146843,90.0,G4602A,Blocked
185,30.588590500000002,31.4938585,30.58800316,31.49146843,90.0,G4602A,Blocked
186,30.588590999999997,31.493858000000003,30.58800316,31.49146843,90.0,G4602A,Blocked
187,30.588590999999997,31.4938577,30.58800316,31.49146843,90.0,G4602A,Blocked
188,30.588590999999997,31.493857300000002,30.58800316,31.49146843,90.0,G4602A,Blocked
189,30.588590999999997,31.493857000000002,30.58800316,31.49146843,90.0,G4602A,Blocked
190,30.588590999999997,31.4938567,30.58800316,31.49146843,90.0,G4602A,Blocked
191,30.588590999999997,31.4938563,30.58800316,31.49146843,90.0,G4602A,Blocked
192,30.588590999999997,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
193,30.588590999999997,31.493857000000002,30.58800316,31.49146843,90.0,G4602A,Blocked
194,30.588590999999997,31.493858000000003,30.58800316,31.49146843,90.0,G4602A,Blocked
195,30.588590999999997,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
196,30.5885912,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
197,30.5885914,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
198,30.588591499999996,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
199,30.588591700000002,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
200,30.5885919,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
201,30.588592100000003,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
202,30.588592300000002,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
203,30.588592499999997,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
204,30.588592600000002,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
205,30.5885928,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
206,30.588593,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
207,30.588593,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
208,30.588593100000004,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
209,30.588593100000004,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
210,30.5885932,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
211,30.5885932,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
212,30.588593300000003,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
213,30.588593300000003,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
214,30.5885934,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
215,30.5885934,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
216,30.588593499999998,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
217,30.588593499999998,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
218,30.5885936,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
219,30.5885936,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
220,30.588593699999997,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
221,30.588593699999997,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
222,30.5885938,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
223,30.5885938,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
224,30.588593900000003,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
225,30.588593900000003,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
226,30.588594,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
227,30.588594,31.493856,30.58800316,31.49146843,90.0,G4602A,Blocked
228,30.5885945,31.4938553,30.58800316,31.49146843,90.0,G4602A,Blocked
229,30.588595,31.493854499999998,30.58800316,31.49146843,90.0,G4602A,Blocked
230,30.5885955,31.4938538,30.58800316,31.49146843,90.0,G4602A,Blocked
231,30.588596000000003,31.493853,30.58800316,31.49146843,90.0,G4602A,Blocked
232,30.5885973,31.4938523,30.58800316,31.49146843,90.0,G4602A,Blocked
233,30.588598699999995,31.4938517,30.58800316,31.49146843,90.0,G4602A,Blocked
234,30.5886,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
235,30.588600699999997,31.4938497,30.58800316,31.49146843,90.0,G4602A,Blocked
236,30.588601300000004,31.4938483,30.58800316,31.49146843,90.0,G4602A,Blocked
237,30.588602,31.493847,30.58800316,31.49146843,90.0,G4602A,Blocked
238,30.588602500000004,31.493847,30.58800316,31.49146843,90.0,G4602A,Blocked
239,30.588603000000003,31.493847,30.58800316,31.49146843,90.0,G4602A,Blocked
240,30.588603499999998,31.493847,30.58800316,31.49146843,90.0,G4602A,Blocked
241,30.588603999999997,31.493847,30.58800316,31.49146843,90.0,G4602A,Blocked
242,30.588603999999997,31.493847,30.58800316,31.49146843,90.0,G4602A,Blocked
243,30.588601,31.493851,30.58800316,31.49146843,270,G4602B,Nearest
244,30.588601,31.493851,30.58800316,31.49146843,270,G4602B,Nearest
245,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
246,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
247,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
248,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
249,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
250,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
251,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
252,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
253,30.588601,31.493851,30.58800316,31.49146843,90.0,G4602A,Blocked
254,30.588608,31.493848999999997,30.58800316,31.49146843,90.0,G4602A,Blocked
255,30.588721999999997,31.493777,30.58800316,31.49146843,90.0,G4602A,Blocked
256,30.588887,31.493678000000003,30.58800316,31.49146843,90.0,G4602A,Blocked
257,30.588887,31.493694,30.58800316,31.49146843,90.0,G4602A,Blocked
258,30.588888,31.493729,30.58800316,31.49146843,90.0,G4602A,Blocked
259,30.588888,31.493759000000004,30.58800316,31.49146843,90.0,G4602A,Blocked
260,30.588904,31.493775,30.58800316,31.49146843,90.0,G4602A,Blocked
261,30.588929999999998,31.493797999999998,30.58800316,31.49146843,90.0,G4602A,Blocked
262,30.588967999999998,31.493833000000002,30.58800316,31.49146843,90.0,G4602A,Blocked
263,30.588998999999998,31.493882,30.58800316,31.49146843,90.0,G4602A,Blocked
264,30.589033,31.493934000000003,30.58800316,31.49146843,90.0,G4602A,Blocked
265,30.589083000000002,31.493984,30.58800316,31.49146843,90.0,G4602A,Blocked
266,30.589204,31.494006,30.58800316,31.49146843,90.0,G4602A,Blocked
267,30.5893,31.494061,30.591062,31.494571,150,G5556B,Nearest
268,30.589387,31.494142,30.5842495,31.48999977,50,G4738A,Nearest
269,30.589438,31.494145,30.5842495,31.48999977,50,G4738A,Nearest
270,30.589495,31.494206,30.5842495,31.48999977,50,G4738A,Nearest
271,30.589484000000002,31.494245000000003,30.5842495,31.48999977,50,G4738A,Nearest
272,30.589509999999997,31.494290000000003,30.591062,31.494571,150,G5556B,Nearest
273,30.589503000000004,31.494231,30.5842495,31.48999977,50,G4738A,Nearest
274,30.589601000000002,31.494303000000002,30.5842495,31.48999977,50,G4738A,Nearest
275,30.589665999999998,31.494397999999997,30.5842495,31.48999977,50,G4738A,Nearest
276,30.589662,31.494342,30.591062,31.494571,150,G5556B,Nearest
277,30.589721,31.494411,30.591062,31.494571,150,G5556B,Nearest
278,30.589783,31.494487,30.591062,31.494571,150,G5556B,Nearest
279,30.589832,31.494442,30.591062,31.494571,150,G5556B,Nearest
280,30.58975,31.49465,30.591062,31.494571,150,G5556B,Nearest
281,30.589828000000004,31.494653000000003,30.591062,31.494571,150,G5556B,Nearest
282,30.589911999999998,31.494745,30.591062,31.494571,150,G5556B,Nearest
283,30.590062,31.494713,30.591062,31.494571,150,G5556B,Nearest
284,30.590139,31.494698,30.591062,31.494571,150,G5556B,Nearest
285,30.590166999999997,31.494687,30.591062,31.494571,150,G5556B,Nearest
286,30.590171999999995,31.494738,30.591062,31.494571,150,G5556B,Nearest
287,30.589946,31.49483,30.591062,31.494571,150,G5556B,Nearest
288,30.590009999999996,31.494792999999998,30.591062,31.494571,150,G5556B,Nearest
289,30.5901,31.494825,30.591062,31.494571,150,G5556B,Nearest
290,30.590124,31.494826,30.591062,31.494571,150,G5556B,Nearest
291,30.590145,31.494790000000002,30.591062,31.494571,150,G5556B,Nearest
292,30.590202,31.494844,30.591062,31.494571,150,G5556B,Nearest
293,30.590242,31.494822999999997,30.591062,31.494571,150,G5556B,Nearest
294,30.5903,31.494858,30.591062,31.494571,150,G5556B,Nearest
295,30.590290999999997,31.494608000000003,30.591062,31.494571,150,G5556B,Nearest
296,30.590253000000004,31.494692999999998,30.591062,31.494571,150,G5556B,Nearest
297,30.590268,31.494709999999998,30.591062,31.494571,150,G5556B,Nearest
298,30.590283000000003,31.494725,30.591062,31.494571,150,G5556B,Nearest
299,30.590284000000004,31.494740000000004,30.591062,31.494571,150,G5556B,Nearest
300,30.590281,31.494743,30.591062,31.494571,150,G5556B,Nearest
301,30.590273,31.494761999999998,30.591062,31.494571,150,G5556B,Nearest
302,30.590263,31.494776,30.591062,31.494571,150,G5556B,Nearest
303,30.590256,31.494784999999997,30.591062,31.494571,150,G5556B,Nearest
304,30.590253999999998,31.494778000000004,30.591062,31.494571,150,G5556B,Nearest
305,30.590259999999997,31.494776,30.591062,31.494571,150,G5556B,Nearest
306,30.590266999999997,31.494771999999998,30.591062,31.494571,150,G5556B,Nearest
307,30.590278,31.494770000000003,30.591062,31.494571,150,G5556B,Nearest
308,30.590286,31.494770000000003,30.591062,31.494571,150,G5556B,Nearest
309,30.590294,31.494764,30.591062,31.494571,150,G5556B,Nearest
310,30.590298999999998,31.494760999999997,30.591062,31.494571,150,G5556B,Nearest
311,30.590303000000002,31.494760999999997,30.591062,31.494571,150,G5556B,Nearest
312,30.590315000000004,31.494761999999998,30.591062,31.494571,150,G5556B,Nearest
313,30.590324,31.494764,30.591062,31.494571,150,G5556B,Nearest
314,30.590346000000004,31.494781,30.591062,31.494571,150,G5556B,Nearest
315,30.590365000000002,31.494795,30.591062,31.494571,150,G5556B,Nearest
316,30.590377,31.494813,30.591062,31.494571,150,G5556B,Nearest
317,30.590723999999998,31.494656,30.591062,31.494571,270,G5556C,Nearest
318,30.590746000000003,31.494598,30.591062,31.494571,270,G55567,Nearest
319,30.590782,31.494556,30.591062,31.494571,150,G55566,Nearest
320,30.590809999999998,31.494503,30.591062,31.494571,270,G55567,Nearest
321,30.590854999999998,31.494466999999997,30.591062,31.494571,270,G55567,Nearest
322,30.590889,31.494425,30.591062,31.494571,270,G55567,Nearest
323,30.590921999999996,31.494376000000003,30.591062,31.494571,270,G55567,Nearest
324,30.590940000000003,31.494326,30.591062,31.494571,270,G55567,Nearest
325,30.590963000000002,31.494246999999998,30.591062,31.494571,270,G55567,Nearest
326,30.591009999999997,31.494153999999998,30.591062,31.494571,270,G55567,Nearest
327,30.591069,31.494092,30.591062,31.494571,270,G55567,Nearest
328,30.591103999999998,31.494019,30.591062,31.494571,270,G55567,Nearest
329,30.591113,31.493959999999998,30.591062,31.494571,270,G55567,Nearest
330,30.591143,31.493910999999997,30.591062,31.494571,270,G55567,Nearest
331,30.591139000000002,31.493831,30.591062,31.494571,270,G55567,Nearest
332,30.591191,31.493802000000002,30.591062,31.494571,270,G55567,Nearest
333,30.591209999999997,31.493746999999995,30.591062,31.494571,270,G55567,Nearest
334,30.591244,31.493702000000003,30.591062,31.494571,270,G55567,Nearest
335,30.591262,31.493686999999998,30.591062,31.494571,270.0,G55567,Nearest
336,30.591284,31.493623,30.59456644,31.49092721,200,GD31376,Nearest
337,30.591315,31.493595000000003,30.591062,31.494571,270,G55567,Nearest
338,30.591366999999998,31.493572999999998,30.591062,31.494571,270,G55567,Nearest
339,30.591374,31.493544,30.591062,31.494571,270,G55567,Nearest
340,30.591390999999998,31.493516999999997,30.591062,31.494571,270,G55567,Nearest
341,30.591466999999998,31.49349,30.591062,31.494571,270,G55567,Nearest
342,30.591486,31.493407,30.59456644,31.49092721,60,GD31375,Nearest
343,30.591509999999996,31.493354999999998,30.59456644,31.49092721,60,GD31375,Nearest
344,30.591562,31.493263,30.591062,31.494571,270.0,G55567,Blocked
345,30.591581,31.493204,30.591062,31.494571,270.0,G55567,Loaded
346,30.591619,31.493140000000004,30.591062,31.494571,270.0,G55567,Blocked
347,30.59164,31.493077000000003,30.591062,31.494571,270.0,G55567,Blocked
348,30.591662,31.492994,30.591062,31.494571,270.0,G55567,Blocked
349,30.591692,31.492927,30.591062,31.494571,270.0,G55567,Blocked
350,30.591721000000003,31.492864,30.591062,31.494571,270,G55567,Nearest
351,30.591753000000004,31.492825,30.59456644,31.49092721,200,GD31376,Nearest
352,30.59175,31.492773,30.59456644,31.49092721,60,GD31375,Nearest
353,30.591779,31.492714000000003,30.59456644,31.49092721,60,GD31375,Nearest
354,30.591803999999996,31.492658000000002,30.59456644,31.49092721,60,GD31375,Nearest
